battery,cycle,Qd_Ah,SOH_pct,chargetime_min
data_1_cell00,520,1.0604,99.03801251517699,13.492
data_1_cell00,521,1.0433,97.4409264966844,13.633
data_1_cell00,522,1.0542,98.45895208741945,13.958
data_1_cell00,523,1.0612,99.11272998972635,13.825
data_1_cell00,524,1.0553,98.5616886149248,13.826
data_1_cell00,525,1.0458,97.67441860465117,13.675
data_1_cell00,526,1.032,96.3855421686747,13.611
data_1_cell00,527,1.0377,96.9179041748389,13.542
data_1_cell00,528,1.0606,99.05669188381432,13.432
data_1_cell00,529,1.0562,98.64574577379285,13.459
data_1_cell00,530,1.0606,99.05669188381432,13.341
data_1_cell00,531,1.045,97.5997011301018,13.426
data_1_cell00,532,1.0544,98.4776314560568,13.374
data_1_cell00,533,1.0489,97.96394881852993,13.391
data_1_cell00,534,1.0554,98.57102829924348,13.341
data_1_cell00,535,1.0517,98.2254599794527,13.491
data_1_cell00,536,1.0552,98.55234893060614,13.408
data_1_cell00,537,1.0581,98.82319977584758,13.441
data_1_cell00,538,1.0576,98.77650135425424,13.34
data_1_cell00,539,1.0603,99.02867283085833,13.341
data_1_cell00,540,1.0592,98.92593630335294,13.375
data_1_cell00,541,1.0591,98.91659661903427,13.342
data_1_cell00,542,1.0566,98.68310451106753,13.338
data_1_cell00,543,1.0492,97.99196787148594,13.425
data_1_cell00,544,1.0541,98.44961240310079,13.425
data_1_cell00,545,1.0577,98.78584103857291,13.374
data_1_cell00,546,1.0491,97.98262818716726,13.391
data_1_cell00,547,1.0383,96.97394228075092,13.459
data_1_cell00,548,1.037,96.8525263846082,13.445
data_1_cell00,549,1.0455,97.64639955169517,13.726
data_1_cell00,550,1.0544,98.4776314560568,13.876
data_1_cell00,551,1.0583,98.84187914448492,13.742
data_1_cell00,552,1.0599,98.99131409358365,13.424
data_1_cell00,553,1.0553,98.5616886149248,13.442
data_1_cell00,554,1.0603,99.02867283085833,13.408
data_1_cell00,555,1.06,99.00065377790231,13.408
data_1_cell00,556,1.0599,98.99131409358365,13.408
data_1_cell00,557,1.0597,98.9726347249463,13.475
data_1_cell00,558,1.0586,98.86989819744093,13.373
data_1_cell00,559,1.0549,98.52432987765013,13.442
data_1_cell00,560,1.0423,97.34752965349772,13.366
data_1_cell00,561,1.0476,97.84253292238724,13.692
data_1_cell00,562,1.05,98.06668534603531,13.491
data_1_cell00,563,1.0472,97.80517418511253,13.645
data_1_cell00,564,1.0569,98.71112356402352,13.659
data_1_cell00,565,1.0551,98.54300924628747,13.577
data_1_cell00,566,1.0593,98.93527598767162,13.426
data_1_cell00,567,1.059,98.9072569347156,13.559
data_1_cell00,568,1.0594,98.94461567199028,13.609
data_1_cell00,569,1.0579,98.80452040721023,13.542
data_1_cell00,570,1.058,98.81386009152891,13.642
data_1_cell00,571,1.0594,98.94461567199028,13.508
data_1_cell00,572,1.0591,98.91659661903427,13.375
data_1_cell00,573,1.057,98.7204632483422,13.425
data_1_cell00,574,1.0592,98.92593630335294,13.492
data_1_cell00,575,1.0587,98.8792378817596,13.509
data_1_cell00,576,1.0489,97.96394881852993,13.509
data_1_cell00,577,1.0271,95.92789763705986,13.592
data_1_cell00,578,1.0465,97.73979639488185,13.609
data_1_cell00,579,1.058,98.81386009152891,13.393
data_1_cell00,580,1.0581,98.82319977584758,13.543
data_1_cell00,581,1.055,98.53366956196881,13.492
data_1_cell00,582,1.0477,97.8518726067059,13.391
data_1_cell00,583,1.05,98.06668534603531,13.441
data_1_cell00,584,1.0589,98.89791725039694,13.542
data_1_cell00,585,1.0585,98.86055851312226,13.508
data_1_cell00,586,1.0587,98.8792378817596,13.374
data_1_cell00,587,1.058,98.81386009152891,13.476
data_1_cell00,588,1.0585,98.86055851312226,13.425
data_1_cell00,589,1.0524,98.29083776968338,13.442
data_1_cell00,590,1.0459,97.68375828896984,13.442
data_1_cell00,591,1.0561,98.63640608947418,13.341
data_1_cell00,592,1.0573,98.74848230129821,13.478
data_1_cell00,593,1.0476,97.84253292238724,13.346
data_1_cell00,594,1.0562,98.64574577379285,13.391
data_1_cell00,595,1.0566,98.68310451106753,13.51
data_1_cell00,596,1.0433,97.4409264966844,13.358
data_1_cell00,597,1.0469,97.77715513215652,13.579
data_1_cell00,598,1.0566,98.68310451106753,13.418
data_1_cell00,599,1.0548,98.51499019333147,13.408
data_1_cell00,600,1.0552,98.55234893060614,13.342
data_1_cell00,601,1.0575,98.76716166993556,13.341
data_1_cell00,602,1.0491,97.98262818716726,13.342
data_1_cell00,603,1.053,98.3468758755954,13.391
data_1_cell00,604,1.0538,98.42159335014478,13.459
data_1_cell00,605,1.0576,98.77650135425424,13.341
data_1_cell00,606,1.0576,98.77650135425424,13.341
data_1_cell00,607,1.0534,98.38423461287007,13.55
data_1_cell00,608,1.0461,97.70243765760718,13.462
data_1_cell00,609,1.0291,96.11469132343326,13.374
data_1_cell00,610,1.0108,94.40552909311664,13.591
data_1_cell00,611,1.033,96.4789390118614,13.557
data_1_cell00,612,1.0574,98.75782198561687,13.425
data_1_cell00,613,1.0558,98.60838703651818,13.441
data_1_cell00,614,1.0556,98.58970766788083,13.425
data_1_cell00,615,1.0561,98.63640608947418,13.383
data_1_cell00,616,1.0573,98.74848230129821,13.356
data_1_cell00,617,1.0534,98.38423461287007,13.424
data_1_cell00,618,1.056,98.62706640515552,13.34
data_1_cell00,619,1.0495,98.01998692444197,13.367
data_1_cell00,620,1.0556,98.58970766788083,13.476
data_1_cell00,621,1.053,98.3468758755954,13.341
data_1_cell00,622,1.0411,97.23545344167367,13.442
data_1_cell00,623,1.0493,98.0013075558046,13.474
data_1_cell00,624,1.0556,98.58970766788083,13.341
data_1_cell00,625,1.057,98.7204632483422,13.525
data_1_cell00,626,1.0568,98.70178387970486,13.443
data_1_cell00,627,1.0567,98.6924441953862,13.427
data_1_cell00,628,1.0565,98.67376482674885,13.442
data_1_cell00,629,1.0564,98.66442514243019,13.341
data_1_cell00,630,1.0567,98.6924441953862,13.426
data_1_cell00,631,1.0569,98.71112356402352,13.408
data_1_cell00,632,1.0549,98.52432987765013,13.392
data_1_cell00,633,1.0555,98.58036798356217,13.675
data_1_cell00,634,1.056,98.62706640515552,13.675
data_1_cell00,635,1.0544,98.4776314560568,13.892
data_1_cell00,636,1.0555,98.58036798356217,13.458
data_1_cell00,637,1.0296,96.16138974502663,13.493
data_1_cell00,638,1.023,95.5449705799944,13.425
data_1_cell00,639,1.0538,98.42159335014478,13.459
data_1_cell00,640,1.0513,98.188101242178,13.427
data_1_cell00,641,1.0536,98.40291398150744,13.342
data_1_cell00,642,1.0441,97.51564397123377,13.44
data_1_cell00,643,1.0477,97.8518726067059,13.641
data_1_cell00,644,1.051,98.160082189222,13.391
data_1_cell00,645,1.0555,98.58036798356217,13.427
data_1_cell00,646,1.0551,98.54300924628747,13.811
data_1_cell00,647,1.0509,98.15074250490333,13.558
data_1_cell00,648,1.0403,97.16073596712431,13.424
data_1_cell00,649,1.0331,96.48827869618006,13.374
data_1_cell00,650,1.0522,98.27215840104606,13.475
data_1_cell00,651,1.0168,94.96591015223686,13.659
data_1_cell00,652,1.0458,97.67441860465117,13.709
data_1_cell00,653,1.0534,98.38423461287007,13.343
data_1_cell00,654,1.044,97.5063042869151,13.341
data_1_cell00,655,1.0383,96.97394228075092,13.338
data_1_cell00,656,1.0343,96.60035490800412,13.358
data_1_cell00,657,1.0482,97.89857102829924,13.34
data_1_cell00,658,1.0554,98.57102829924348,13.341
data_1_cell00,659,1.0468,97.76781544783786,13.358
data_1_cell00,660,1.0532,98.36555524423274,13.458
data_1_cell00,661,1.0493,98.0013075558046,13.424
data_1_cell00,662,1.0354,96.70309143550949,13.492
data_1_cell00,663,1.0342,96.59101522368545,13.417
data_1_cell00,664,1.0408,97.20743438871766,13.543
data_1_cell00,665,1.0517,98.2254599794527,13.425
data_1_cell00,666,1.0468,97.76781544783786,13.341
data_1_cell00,667,1.054,98.44027271878211,13.426
data_1_cell00,668,1.0551,98.54300924628747,13.392
data_1_cell00,669,1.0539,98.43093303446344,13.342
data_1_cell00,670,1.0524,98.29083776968338,13.376
data_1_cell00,671,1.0512,98.17876155785935,13.426
data_1_cell00,672,1.045,97.5997011301018,13.375
data_1_cell00,673,1.0239,95.62902773886243,13.477
data_1_cell00,674,1.0501,98.07602503035397,13.391
data_1_cell00,675,1.0543,98.46829177173811,13.509
data_1_cell00,676,1.0508,98.14140282058467,13.559
data_1_cell00,677,1.0456,97.65573923601383,13.342
data_1_cell00,678,1.0511,98.16942187354066,13.409
data_1_cell00,679,1.0537,98.4122536658261,13.524
data_1_cell00,680,1.0527,98.31885682263939,13.477
data_1_cell00,681,1.0488,97.95460913421125,13.482
data_1_cell00,682,1.05,98.06668534603531,13.625
data_1_cell00,683,1.0508,98.14140282058467,13.659
data_1_cell00,684,1.0517,98.2254599794527,13.56
data_1_cell00,685,1.0484,97.91725039693658,13.575
data_1_cell00,686,1.0465,97.73979639488185,13.426
data_1_cell00,687,1.0422,97.33818996917904,13.41
data_1_cell00,688,1.0544,98.4776314560568,13.36
data_1_cell00,689,1.0541,98.44961240310079,13.475
data_1_cell00,690,1.0506,98.12272345194732,13.424
data_1_cell00,691,1.0468,97.76781544783786,13.492
data_1_cell00,692,1.0402,97.15139628280565,13.426
data_1_cell00,693,1.0512,98.17876155785935,13.443
data_1_cell00,694,1.0483,97.90791071261792,13.658
data_1_cell00,695,1.0525,98.30017745400205,13.575
data_1_cell00,696,1.0542,98.45895208741945,13.725
data_1_cell00,697,1.0536,98.40291398150744,13.391
data_1_cell00,698,1.0514,98.19744092649667,13.458
data_1_cell00,699,1.0527,98.31885682263939,13.626
data_1_cell00,700,1.0282,96.03063416456524,13.682
data_1_cell00,701,1.0542,98.45895208741945,13.759
data_1_cell00,702,1.054,98.44027271878211,13.342
data_1_cell00,703,1.0529,98.33753619127673,13.341
data_1_cell00,704,1.0216,95.41421499953302,13.357
data_1_cell00,705,1.0269,95.90921826842252,13.426
data_1_cell00,706,1.0461,97.70243765760718,13.426
data_1_cell00,707,1.0488,97.95460913421125,13.441
data_1_cell00,708,1.0314,96.3295040627627,13.691
data_1_cell00,709,1.0267,95.89053889978518,13.742
data_1_cell00,710,1.0367,96.82450733165219,13.525
data_1_cell00,711,1.0502,98.08536471467265,13.408
data_1_cell00,712,1.0535,98.39357429718876,13.493
data_1_cell00,713,1.0544,98.4776314560568,13.442
data_1_cell00,714,1.052,98.2534790324087,13.358
data_1_cell00,715,1.0492,97.99196787148594,13.592
data_1_cell00,716,1.0525,98.30017745400205,13.595
data_1_cell00,717,1.0447,97.5716820771458,13.34
data_1_cell00,718,1.0468,97.76781544783786,13.426
data_1_cell00,719,1.0487,97.94526944989259,13.443
data_1_cell00,720,1.0531,98.35621555991408,13.442
data_1_cell00,721,1.0521,98.26281871672738,13.344
data_1_cell00,722,1.0529,98.33753619127673,13.426
data_1_cell00,723,1.0502,98.08536471467265,13.342
data_1_cell00,724,1.0391,97.04865975530026,13.426
data_1_cell00,725,1.0438,97.48762491827777,13.391
data_1_cell00,726,1.0498,98.04800597739796,13.342
data_1_cell00,727,1.0525,98.30017745400205,13.459
data_1_cell00,728,1.0522,98.27215840104606,13.341
data_1_cell00,729,1.0516,98.21612029513403,13.429
data_1_cell00,730,1.0473,97.81451386943121,13.342
data_1_cell00,731,1.0483,97.90791071261792,13.509
data_1_cell00,732,1.0501,98.07602503035397,13.491
data_1_cell00,733,1.0508,98.14140282058467,13.442
data_1_cell00,734,1.0418,97.30083123190437,13.743
data_1_cell00,735,1.0495,98.01998692444197,13.39
data_1_cell00,736,1.0512,98.17876155785935,13.341
data_1_cell00,737,1.0464,97.73045671056319,13.408
data_1_cell00,738,1.044,97.5063042869151,13.459
data_1_cell00,739,1.0411,97.23545344167367,13.526
data_1_cell00,740,1.0482,97.89857102829924,13.757
data_1_cell00,741,1.0452,97.61838049873913,13.508
data_1_cell00,742,1.042,97.3195106005417,13.441
data_1_cell00,743,1.0462,97.71177734192584,13.374
data_1_cell00,744,1.042,97.3195106005417,13.357
data_1_cell00,745,1.033,96.4789390118614,13.342
data_1_cell00,746,1.0489,97.96394881852993,13.341
data_1_cell00,747,1.0213,95.38619594657702,13.39
data_1_cell00,748,1.0297,96.17072942934529,13.342
data_1_cell00,749,1.0418,97.30083123190437,13.408
data_1_cell00,750,1.0485,97.92659008125526,13.341
data_1_cell00,751,1.0463,97.72111702624451,13.425
data_1_cell00,752,1.0398,97.11403754553096,13.442
data_1_cell00,753,1.0312,96.31082469412533,13.34
data_1_cell00,754,1.0508,98.14140282058467,13.742
data_1_cell00,755,1.0484,97.91725039693658,13.424
data_1_cell00,756,1.0189,95.16204352292891,13.341
data_1_cell00,757,1.0229,95.53563089567572,13.477
data_1_cell00,758,1.045,97.5997011301018,13.557
data_1_cell00,759,1.0507,98.13206313626598,13.61
data_1_cell00,760,1.0459,97.68375828896984,13.341
data_1_cell00,761,1.0446,97.56234239282712,13.342
data_1_cell00,762,1.0456,97.65573923601383,13.576
data_1_cell00,763,1.049,97.9732885028486,13.559
data_1_cell00,764,1.0386,97.00196133370692,13.408
data_1_cell00,765,1.0413,97.254132810311,13.524
data_1_cell00,766,1.0266,95.88119921546652,13.358
data_1_cell00,767,1.0413,97.254132810311,13.443
data_1_cell00,768,1.0448,97.58102176146446,13.66
data_1_cell00,769,1.0084,94.18137666946858,13.499
data_1_cell00,770,1.0387,97.01130101802559,13.893
data_1_cell00,771,1.0445,97.55300270850846,13.681
data_1_cell00,772,1.0454,97.6370598673765,13.426
data_1_cell00,773,1.0495,98.01998692444197,13.476
data_1_cell00,774,1.0358,96.74045017278416,13.491
data_1_cell00,775,1.04,97.1327169141683,13.592
data_1_cell00,776,1.0457,97.6650789203325,13.577
data_1_cell00,777,1.0504,98.10404408330999,13.376
data_1_cell00,778,1.0502,98.08536471467265,13.358
data_1_cell00,779,1.0414,97.26347249462968,13.442
data_1_cell00,780,1.0465,97.73979639488185,13.341
data_1_cell00,781,1.0481,97.88923134398058,13.426
data_1_cell00,782,1.0373,96.88054543756422,13.558
data_1_cell00,783,1.0365,96.80582796301485,13.39
data_1_cell00,784,1.0493,98.0013075558046,13.341
data_1_cell00,785,1.0497,98.0386662930793,13.525
data_1_cell00,786,1.0395,97.08601849257496,13.743
data_1_cell00,787,1.0406,97.18875502008032,13.508
data_1_cell00,788,1.0498,98.04800597739796,13.541
data_1_cell00,789,1.0434,97.4502661810031,13.625
data_1_cell00,790,1.0463,97.72111702624451,13.408
data_1_cell00,791,1.0488,97.95460913421125,13.426
data_1_cell00,792,1.0396,97.09535817689363,13.51
data_1_cell00,793,1.0307,96.26412627253198,13.443
data_1_cell00,794,1.0187,95.14336415429158,13.407
data_1_cell00,795,1.0372,96.87120575324553,13.441
data_1_cell00,796,1.0448,97.58102176146446,13.342
data_1_cell00,797,1.0488,97.95460913421125,13.459
data_1_cell00,798,1.0471,97.79583450079386,13.443
data_1_cell00,799,1.0475,97.83319323806856,13.34
data_1_cell00,800,1.049,97.9732885028486,13.343
data_1_cell00,801,1.0486,97.93592976557393,13.424
data_1_cell00,802,1.0454,97.6370598673765,13.559
data_1_cell00,803,1.0427,97.38488839077239,13.426
data_1_cell00,804,1.0459,97.68375828896984,13.426
data_1_cell00,805,1.0477,97.8518726067059,13.725
data_1_cell00,806,1.043,97.41290744372839,13.625
data_1_cell00,807,1.0348,96.64705332959745,13.476
data_1_cell00,808,1.0433,97.4409264966844,13.441
data_1_cell00,809,1.0424,97.35686933781639,13.53
data_1_cell00,810,1.0335,96.52563743345476,13.426
data_1_cell00,811,1.0476,97.84253292238724,13.375
data_1_cell00,812,1.0448,97.58102176146446,13.575
data_1_cell00,813,1.0456,97.65573923601383,13.877
data_1_cell00,814,1.0462,97.71177734192584,13.427
data_1_cell00,815,1.0429,97.40356775940973,13.426
data_1_cell00,816,1.0455,97.64639955169517,13.442
data_1_cell00,817,1.0452,97.61838049873913,13.475
data_1_cell00,818,1.0478,97.86121229102457,13.409
data_1_cell00,819,1.0289,96.09601195479593,13.442
data_1_cell00,820,1.0368,96.83384701597085,13.342
data_1_cell00,821,1.0471,97.79583450079386,13.426
data_1_cell00,822,1.0482,97.89857102829924,13.341
data_1_cell00,823,1.0348,96.64705332959745,13.426
data_1_cell00,824,1.0429,97.40356775940973,13.342
data_1_cell00,825,1.0451,97.60904081442047,13.425
data_1_cell00,826,1.0443,97.53432333987111,13.34
data_1_cell00,827,1.0383,96.97394228075092,13.425
data_1_cell00,828,1.044,97.5063042869151,13.373
data_1_cell00,829,1.0446,97.56234239282712,13.476
data_1_cell00,830,1.0199,95.25544036611564,13.558
data_1_cell00,831,1.0135,94.65770056972075,13.74
data_1_cell00,832,1.0467,97.75847576351919,13.495
data_1_cell00,833,1.0447,97.5716820771458,13.532
data_1_cell00,834,1.0472,97.80517418511253,13.652
data_1_cell00,835,1.0437,97.4782852339591,13.475
data_1_cell00,836,1.0433,97.4409264966844,13.361
data_1_cell00,837,1.0456,97.65573923601383,13.577
data_1_cell00,838,1.0462,97.71177734192584,13.626
data_1_cell00,839,1.0467,97.75847576351919,13.442
data_1_cell00,840,1.0443,97.53432333987111,13.457
data_1_cell00,841,1.0425,97.36620902213505,13.426
data_1_cell00,842,1.0471,97.79583450079386,13.508
data_1_cell00,843,1.047,97.7864948164752,13.462
data_1_cell00,844,1.0466,97.74913607920053,13.508
data_1_cell00,845,1.0422,97.33818996917904,13.609
data_1_cell00,846,1.0258,95.80648174091716,13.465
data_1_cell00,847,1.016,94.8911926776875,13.375
data_1_cell00,848,1.0365,96.80582796301485,13.564
data_1_cell00,849,1.0431,97.42224712804706,13.475
data_1_cell00,850,1.0287,96.07733258615858,13.577
data_1_cell00,851,1.0423,97.34752965349772,13.575
data_1_cell00,852,1.0488,97.95460913421125,13.591
data_1_cell00,853,1.0471,97.79583450079386,13.426
data_1_cell00,854,1.047,97.7864948164752,13.342
data_1_cell00,855,1.0469,97.77715513215652,13.426
data_1_cell00,856,1.0458,97.67441860465117,13.358
data_1_cell00,857,1.0449,97.59036144578313,13.341
data_1_cell00,858,1.0452,97.61838049873913,13.427
data_1_cell00,859,1.0452,97.61838049873913,13.341
data_1_cell00,860,1.0455,97.64639955169517,13.341
data_1_cell00,861,1.0456,97.65573923601383,13.425
data_1_cell00,862,1.0444,97.54366302418978,13.343
data_1_cell00,863,1.0457,97.6650789203325,13.341
data_1_cell00,864,1.0431,97.42224712804706,13.343
data_1_cell00,865,1.045,97.5997011301018,13.426
data_1_cell00,866,1.0423,97.34752965349772,13.341
data_1_cell00,867,1.0456,97.65573923601383,13.341
data_1_cell00,868,1.0455,97.64639955169517,13.426
data_1_cell00,869,1.0456,97.65573923601383,13.425
data_1_cell00,870,1.0461,97.70243765760718,13.426
data_1_cell00,871,1.046,97.69309797328852,13.425
data_1_cell00,872,1.0463,97.72111702624451,13.341
data_1_cell00,873,1.0456,97.65573923601383,13.341
data_1_cell00,874,1.046,97.69309797328852,13.425
data_1_cell00,875,1.0459,97.68375828896984,13.425
data_1_cell00,876,1.0455,97.64639955169517,13.341
data_1_cell00,877,1.0453,97.6277201830578,13.341
data_1_cell00,878,1.0455,97.64639955169517,13.426
data_1_cell00,879,1.0453,97.6277201830578,13.342
data_1_cell00,880,1.0454,97.6370598673765,13.426
data_1_cell00,881,1.0448,97.58102176146446,13.345
data_1_cell00,882,1.0447,97.5716820771458,13.342
data_1_cell00,883,1.0434,97.4502661810031,13.358
data_1_cell00,884,1.0442,97.52498365555245,13.375
data_1_cell00,885,1.0449,97.59036144578313,13.427
data_1_cell00,886,1.0442,97.52498365555245,13.345
data_1_cell00,887,1.0446,97.56234239282712,13.429
data_1_cell00,888,1.0445,97.55300270850846,13.425
data_1_cell00,889,1.0447,97.5716820771458,13.425
data_1_cell00,890,1.0445,97.55300270850846,13.427
data_1_cell00,891,1.0443,97.53432333987111,13.344
data_1_cell00,892,1.0445,97.55300270850846,13.357
data_1_cell00,893,1.044,97.5063042869151,13.341
data_1_cell00,894,1.0435,97.45960586532176,13.341
data_1_cell00,895,1.0441,97.51564397123377,13.341
data_1_cell00,896,1.044,97.5063042869151,13.426
data_1_cell00,897,1.0444,97.54366302418978,13.341
data_1_cell00,898,1.0445,97.55300270850846,13.342
data_1_cell00,899,1.0447,97.5716820771458,13.426
data_1_cell00,900,1.0356,96.72177080414683,13.341
data_1_cell00,901,1.0448,97.58102176146446,13.342
data_1_cell00,902,1.0449,97.59036144578313,13.425
data_1_cell00,903,1.044,97.5063042869151,13.425
data_1_cell00,904,1.0445,97.55300270850846,13.425
data_1_cell00,905,1.0443,97.53432333987111,13.425
